"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BOHUSLAV ŠULC, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","67","0%","0%",801
"DANA HURTOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","100%","0%",802
"HANA MATOUŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","66","100%","0%",803
"MGR. IVA HAVLÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","100%","100%",804
"LUDĚK FLORIÁN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","0%","0%",805
"LADISLAV MATOUŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","64","0%","0%",806
"MARTIN HAVLÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","48","0%","0%",807
"MILAN NEUHÄUSER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","49","0%","0%",808
"OLDŘICH KOTEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","48","0%","0%",809
"TOMÁŠ LOUDA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","0%","0%",810
"VERONIKA PELIKÁNOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","100%","0%",811
"PETR MÁZDRA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","0%","0%",812
"MILAN HURT, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","0%","0%",813
