"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"S LIDMI PRO LIDI","15/15","3",4,"6","47,6","73%","20%",901
"ZMĚŇME NETVOŘICE","15/15","0",7,"8","41,4","40%","40%",902
