"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","6/9","1",0,"4","54,2","67%","17%",1
"SNK EVROPŠTÍ DEMOKRATÉ","9/9","6",0,"1","50,3","33%","67%",129
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/9","0",4,"4","54,2","67%","0%",47
"STRANA ZELENÝCH","9/9","0",1,"8","38,3","67%","11%",5
"ZÁTORÁCI","9/9","0",1,"8","41,6","33%","0%",901
"OBČANÉ PRO ZÁTOR","9/9","0",0,"0","41","44%","0%",902
