"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RODINA JE MÍSTEM LÁSKY A ŽIVOTA","15/15","0",10,"5","48,3","60%","40%",355
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A OBČANSKÉ DEMOKRATICKÉ STRANY","15/15","0",9,"6","47,1","27%","40%",389
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ "" LUKOV BUDOUCNOSTI""","15/15","0",2,"13","49,1","13%","60%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ LUKOV","15/15","2",2,"10","40,3","47%","40%",902
