"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OTEVŘENÁ RADNICE","9/9","0",2,"7","37,2","44%","56%",1024
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/9","2",0,"5","46,8","11%","22%",47
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/9","1",0,"6","40,6","33%","11%",7
"DOBROMĚŘIČTÍ DOBROMĚŘICÍM","9/9","0",3,"6","46,1","22%","22%",901
