"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"FRANTIŠEK DĚDIČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","24","0%","0%",801
"PRO OBEC BLAŽEJOVICE","7/7","7",0,"3","47,3","0%","0%",901
