"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","11/11","1",1,"2","55,1","45%","36%",1
"VOLBA PRO MNICHOVICE - VOLBA PRO MĚSTO","11/11","6",0,"6","48,9","9%","27%",113
"TOP 09","11/11","2",0,"8","50,5","9%","45%",721
"""MNICHOVICE - MĚSTO NA VAŠÍ STRANĚ""","11/11","0",4,"7","44,7","36%","45%",901
