"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","7/7","3",1,"1","53,7","0%","14%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","7/7","1",0,"2","55,1","43%","0%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2014","7/7","0",5,"2","37","0%","29%",901
