"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/9","2",0,"5","45,9","33%","0%",7
"SPOLEČNĚ PRO NAŠI OBEC","9/9","0",3,"6","39,7","33%","56%",901
"SDRUŽENÍ PRO ROZVOJ OBCE","9/9","5",0,"2","46,8","33%","33%",902
"SDH STRUPČICE","9/9","0",0,"0","34,9","44%","11%",903
"ALTERNATIVA PRO NAŠÍ OBEC (ANO)","6/9","0",5,"1","46","0%","17%",904
