"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ BÁRTA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",801
"RUDOLF BÍLÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","0%","0%",802
"LADISLAV BRÁCHA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","64","0%","0%",803
"PAVEL FLÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","29","0%","0%",804
"JAKUB HRADÍLEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","0%","0%",805
"VERONIKA HRADÍLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","0%",806
"JIŘÍ MIKŠA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",807
"JAROSLAVA ŠRÁMKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","100%","0%",808
"ZDEŇKA ŠVEJDAROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","100%","0%",809
"KAREL UZEL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",810
