"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MILAN RICHTER","1/9","0",1,"0","57","0%","0%",801
"PAVEL BRABEC","1/9","0",1,"0","42","0%","0%",802
"VRATISLAV KÁČEREK","1/9","0",0,"0","49","0%","0%",803
"KAREL PALÁN","1/9","0",0,"0","49","0%","0%",804
"KAREL HLAVÁČEK","1/9","0",0,"0","44","0%","0%",805
"MARTINA ZOTHOVÁ","1/9","0",1,"0","42","0%","0%",806
"DAVID ŠMÍD","1/9","0",0,"0","40","0%","0%",807
"PETR SCHEJBAL","1/9","0",0,"0","35","0%","0%",808
"FRANTIŠEK ŠAROCH","1/9","0",0,"0","36","0%","0%",809
"PAVEL PRAŽÁK","1/9","0",1,"0","40","0%","0%",810
"JAROSLAV ŠAROCH","1/9","0",1,"0","44","0%","0%",811
"JIŘÍ LANDA","1/9","0",1,"0","41","0%","0%",812
"VÁCLAV ČERNÝ","1/9","0",1,"0","74","0%","0%",813
"MIROSLAV VALEŠ","1/9","0",1,"0","39","0%","0%",814
"LADISLAV KUČERA","1/9","0",0,"0","67","0%","0%",815
"LENKA TOTTOVÁ","1/9","0",0,"0","53","0%","0%",816
