"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"DANA PROCHÁZKOVÁ","1/7","0",0,"0","46","100%","0%",801
"VOLBA PRO BŘÍSTVÍ","9/7","0",6,"3","41,1","22%","22%",901
