"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"DANA PŘIKRYLOVÁ","1/7","0",1,"0","58","100%","0%",801
"LUBOŠ PAŘÍZEK","1/7","0",1,"0","47","0%","0%",802
"DANA TRTÍLKOVÁ","1/7","0",0,"0","55","100%","0%",803
"BOHUSLAV PUSTINA","1/7","0",1,"0","60","0%","0%",804
"ROMAN ŠTEFKA","1/7","0",0,"0","40","0%","0%",805
"TOMÁŠ PŘIKRYL","1/7","0",1,"0","34","0%","0%",806
"ING. BC. JANA PŘIKRYLOVÁ, PH.D.","1/7","0",1,"0","29","100%","100%",807
"ING. FRANTIŠEK NEDOMA","1/7","0",0,"0","63","0%","100%",808
"MICHAELA PAVLÍČKOVÁ","1/7","0",0,"0","40","100%","0%",809
"DOMINIK BRACEK","1/7","0",1,"0","44","0%","0%",810
