"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ ČAPEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","0%","0%",801
"PAVEL BERAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","57","0%","0%",802
"JOSEF ČERVÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","0%","0%",803
"JOSEF VALEČKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","0%","0%",804
"LADISLAV VOGELTANZ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","38","0%","0%",805
"JIŘINA KOPECKÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","55","100%","0%",806
"VÁCLAV TAUBENHANSL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","63","0%","0%",807
"VÁCLAV KORBA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",808
"LUDĚK KŘÍŽEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","46","0%","0%",809
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ HLOHOVÁ I.","6/7","0",0,"0","48,7","33%","33%",901
