"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ONDŘEJOV-TŘEMBLATY-TURKOVICE","15/15","7",3,"5","46","20%","53%",470
"SDRUŽENÍ PŘÁTEL ONDŘEJOVA","15/15","3",0,"7","34,9","33%","0%",901
"TJ SOKOL ONDŘEJOV.","15/15","2",2,"10","48,7","20%","33%",902
