"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"NEZÁVISLÍ I.","6/5","0",1,"5","33,8","67%","0%",901
"NEZÁVISLÍ II.","5/5","0",3,"2","32,8","40%","20%",902
"NEZÁVISLÍ III","4/5","0",1,"3","37,5","50%","0%",903
