"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","7/7","3",0,"1","53,7","14%","0%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","7/7","0",3,"4","40,7","29%","14%",901
