"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VÁCLAV BÍLEK","1/7","0",1,"0","36","0%","0%",801
"MILOŠ DOHNAL","1/7","0",1,"0","39","0%","0%",802
"BC. LUKÁŠ KADLEC","1/7","0",1,"0","23","0%","100%",803
"ING. VRATISLAV NOVOTNÝ","1/7","0",1,"0","35","0%","100%",804
"VÁCLAV OULEHLA","1/7","0",1,"0","33","0%","0%",805
"ING. JIŘÍ VANĚK","1/7","0",0,"0","28","0%","100%",806
"LUCIE VAŇKOVÁ","1/7","0",0,"0","28","100%","0%",807
"VLADIMÍR TRČKA","1/7","0",1,"0","46","0%","0%",808
"JANA OULEHLOVÁ","1/7","0",0,"0","33","100%","0%",809
"ING. ZDENĚK RŮŽIČKA","1/7","0",1,"0","63","0%","100%",810
"STANISLAV JURA","1/7","0",1,"0","48","0%","0%",811
"MILOSLAVA VAŇKOVÁ, DIS.","1/7","0",1,"0","34","100%","100%",812
