"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PAVEL KARÁSEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","61","0%","0%",801
"JAN DOHNAL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","42","0%","0%",802
"ROSTISLAV ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",803
"BOHUMIL ŠIMKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",804
"BLANKA KONOPECKÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","100%","0%",805
"JOSEF FUCHS, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","39","0%","0%",806
"PAVEL BINDER, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","61","0%","0%",807
"ING. ZDENĚK POP, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","46","0%","100%",808
"JAN POP, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","54","0%","0%",809
"MAREK SOUKUP, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","0%","0%",810
"TOMÁŠ PALA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","25","0%","0%",811
"IVANA PEŠLOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","42","100%","0%",812
"FRANTIŠEK KOVÁŘ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","0%","0%",813
"JAN FIALA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","39","0%","0%",814
"PAVEL FIALA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","40","0%","0%",815
"PETR SMÍŠEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",816
"JAROSLAVA LEŽÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","40","100%","0%",817
"JAROSLAV BURIAN, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","61","0%","0%",818
