"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","13/13","2",1,"3","44,5","31%","31%",7
"ANO 2011","13/13","0",1,"12","46,4","23%","31%",768
"KRÁSNÉ LELEKOVICE","10/13","0",2,"8","47,8","60%","80%",901
"SDRUŽENÍ PRO LELEKOVICE","13/13","7",0,"4","51,7","23%","62%",902
