"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE JANÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","66","100%","0%",801
"ING. JAN KUČERA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","72","0%","100%",802
"ING. JAKUB MICHÁLEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","30","0%","100%",803
"ROMANA HERALECKÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","100%","0%",804
"LUBOMÍR ČÁSTEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","43","0%","0%",805
"JAROMÍR PLODEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",806
"JAROSLAV ELIÁŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",807
"JIŘÍ KARÁSEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","48","0%","0%",808
"ERIKA HUBLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","100%","0%",809
"ROBERT CHATRNÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","60","0%","0%",810
