"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
""" SDRUŽENÍ ZA ROZVOJ OBCE ""","9/9","0",4,"5","41,4","33%","22%",901
""" NEZÁVISLÍ PRO RYBNÍK ""","9/9","0",5,"4","51,3","44%","67%",902
"NEZÁVISLÍ OBČANÉ PRO ROZVOJ OBCE","9/9","0",1,"8","44,4","11%","11%",903
