"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""ZA OBEC KRÁSNĚJŠÍ "" - SRDUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","7/7","0",5,"2","47,4","29%","0%",901
"SDRUŽENÍ  2014","7/7","0",1,"6","42,7","29%","0%",902
