"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. RADOMÍR HÁNEČKA, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","55","0%","100%",801
"ADAM POSPÍŠIL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","0%",802
"LADISLAV ŘÍHA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","57","0%","0%",803
"SNK-2014","9/9","0",6,"3","54,3","11%","0%",901
"NEZÁVISLÍ","9/9","0",5,"4","34","22%","56%",902
