"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZA ROZVOJ VŠETAT","9/7","7",0,"6","36,8","44%","44%",901
"""BLÍŽE LIDEM""","7/7","0",3,"4","32,6","14%","29%",902
