"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/9","1",1,"4","41,3","33%","33%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/9","2",0,"2","56,4","33%","22%",47
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/9","4",1,"3","49,9","33%","33%",7
"NEZÁVISLÍ - OLŠANY","9/9","0",4,"5","36,8","33%","56%",901
