"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STAROSTOVÉ A NEZÁVISLÍ","6/5","0",4,"2","54","50%","50%",166
"NEZÁVISLÍ","6/5","0",1,"5","38,2","67%","0%",901
