"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MICHAELA ČERMÍNOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","100%","0%",801
"LUCIE ZÁLEŠÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","40","100%","0%",802
"MICHAL ŠAMÁREK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","28","0%","0%",803
"ALEŠ LADNER, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",804
"ELIŠKA CZERMINOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","100%","0%",805
"DAVID SCHROM, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","0%",806
"MARTIN URBANSKÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",807
"PAVEL SCHROM, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","0%","0%",808
"RADKA SLOVÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","100%","0%",809
"PETR VICHEREK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","57","0%","0%",810
"KATEŘINA LHOTSKÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","100%","0%",811
"JAROSLAV STRAKA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","53","0%","0%",812
