"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ A PŘÁTELÉ NECHANICKA","15/15","0",1,"14","47,2","33%","20%",371
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","0",0,"0","50,3","40%","7%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MATKY A ŽENY NECHANICKA","15/15","2",0,"6","43,7","80%","20%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - VOLBA PRO BUDOUCNOST","15/15","8",0,"4","45,9","7%","20%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HASIČI NECHANICKA","15/15","0",10,"5","40,6","13%","20%",903
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - NECHANICE","15/15","0",9,"6","44,3","27%","27%",904
