"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HASIČI VESELÁ","7/7","0",2,"5","44,1","14%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VESELÁ","7/7","3",3,"2","38,3","43%","0%",902
