"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OLGA OSMANIOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",801
"ING. MARTINA BROUKALOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","100%","100%",802
"JANA HAŠPLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","100%","0%",803
"MGR. DANA NOVÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","100%","100%",804
"VÁCLAV JANDA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",805
"VLASTIMIL METELEC, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","0%","0%",806
"ROMAN DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",807
"JIŘÍ JOŠT, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","36","0%","0%",808
"LADISLAV PRCHLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",809
"JAN DAFČÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","0%",810
