"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/7","0",2,"7","40,9","56%","11%",1
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/7","0",6,"3","49,1","33%","22%",901
"SDRUŽENÍ NEZÁVISLÝCH NESTRANÍKŮ","9/7","3",0,"4","46","22%","44%",902
