"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZIMOŘ JINAK","7/7","0",4,"3","31,9","29%","0%",901
"ZIMOŘÁCI","5/7","7",0,"3","40,2","80%","0%",902
