"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROSLAV CUDLÍN","1/7","1",0,"0","45","0%","0%",801
"JOSEF BOUCHNER","1/7","1",0,"0","41","0%","0%",802
"KAREL DOČKAL","1/7","1",0,"0","46","0%","0%",803
"PETR DOČKAL","1/7","1",0,"0","35","0%","0%",804
"KAREL KUTLVAŠR","1/7","1",0,"0","61","0%","0%",805
"LEOŠ HOLENDA","1/7","1",0,"0","43","0%","0%",806
"VÁCLAV SVOBODA","1/7","0",0,"0","20","0%","0%",807
"JAROSLAV DOČKAL","1/7","1",0,"0","19","0%","0%",808
"JAROSLAV DOČKAL","1/7","1",0,"0","44","0%","0%",809
"JAN SVOBODA","1/7","0",0,"0","51","0%","0%",810
