"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST","11/11","0",1,"10","48,3","9%","18%",112
"""PRO ROZVOJ MĚSTYSE""","11/11","0",7,"4","51","27%","0%",901
"ŽINKOVSKÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","11/11","0",7,"4","42,1","18%","0%",902
