"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MILENA BAHNÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",801
"RADKA ŽELEZOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","42","100%","0%",802
"MIROSLAV PAVEL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","57","0%","0%",803
"GUSTAV JENNE, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",804
"DANA DUŠÁNKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","100%","0%",805
"IVANA NOVOTNÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","100%","0%",806
"PETRUŠKA HAVLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","59","100%","0%",807
"ROMAN GOTTWALD, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","45","0%","0%",808
"VÍT BAŠE, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","46","0%","0%",809
"LIBOR UCHNÁR, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",810
"JAROSLAV KRIŠTOF, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","55","0%","0%",811
"ROMAN HÁJEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",812
"VÁCLAV BALIHAR, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","49","0%","0%",813
"VLADIMÍR TLÁSKAL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","71","0%","0%",814
"MARIE DEKOVOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","100%","0%",815
"JIŘÍ SEDLÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","56","0%","0%",816
