"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"URBAŇÁCI","6/5","0",4,"2","57,7","67%","33%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO URBANICE KRÁSNĚJŠÍ""","6/5","0",1,"5","52,2","33%","17%",902
