"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","4/9","2",1,"1","41","0%","25%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ÚNĚŠOV","9/9","7",0,"1","42,7","67%","11%",901
