"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JANA ČEŠKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","100%","0%",801
"JANA JEDLIČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","69","100%","0%",802
"FRANTIŠEK KLEPAČ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",803
"ALENA VESELÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","100%","0%",804
"VÁCLAV KUKLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","0%","0%",805
"DAGMAR ŠKULINOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","100%","0%",806
"EVA TOMKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","100%","0%",807
"JIŘÍ HADÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","0%",808
"KVĚTUŠE HADÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","100%","0%",809
"MARTIN JIRKOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","0%","0%",810
"JIŘÍ STANĚK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","57","0%","0%",811
