"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","2",0,"6","44,1","60%","7%",1
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","8",2,"6","50,8","40%","27%",7
"NEZÁVISLÍ KANDIDÁTI HOSTOUŇSKA","15/15","0",7,"8","38,7","20%","7%",901
