"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""NEZÁVISLÍ PRO ČIMELICE A KRSICE""","11/11","0",10,"1","44,6","18%","0%",901
"HASIČI","11/11","0",5,"6","38,2","18%","18%",902
