"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE HROZOVÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","43","100%","0%",801
"JOSEF MĚCHÁČEK, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","47","0%","0%",802
"MAREK ŠTĚRBÁČEK, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","41","0%","0%",803
"JAROSLAV MALÝ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","51","0%","0%",804
"JAN TENORA, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","47","0%","0%",805
"JIŘÍ NOVOTNÝ, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","50","0%","0%",806
"MICHAL POLÁK, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","37","0%","0%",807
"MIROSLAV VÍTEK, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","44","0%","0%",808
"VLADIMÍR ŠKRABAL, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","43","0%","0%",809
"ANDREA NOVOTNÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","31","100%","0%",810
"JOSEF KOMPRDA, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","40","0%","0%",811
