"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"TOMÁŠ NEUGEBAUER, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",801
"LIBOR ŠEVČÍK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","31","0%","0%",802
"PAVLA VODRÁŽKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","44","100%","0%",803
"MILUŠE HUNALOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","100%","0%",804
"MILOSLAV POBŘÍSLO, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","57","0%","0%",805
"MICHAL HOUSKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","20","0%","0%",806
"MICHAL JIŘÍ PALATAŠ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",807
"JOSEF NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","64","0%","0%",808
"JIŘÍ JAKOBARTL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","29","0%","0%",809
"BC. PETRA HOLCOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","31","100%","100%",810
"ING. ZDENĚK ŠEDIVÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","62","0%","100%",811
"JAROSLAV MARSA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","43","0%","0%",812
"KAREL NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","0%","0%",813
"JIŘÍ JECH, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","62","0%","0%",814
"PAVEL VRÁNEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","46","0%","0%",815
"KAREL DOUBRAVSKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","32","0%","0%",816
