"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PRO LEPŠÍ ŠUBÍŘOV A CHOBYNI","5/7","0",3,"2","53,8","20%","0%",901
"NEZÁVISLÍ","7/7","0",5,"2","44,6","43%","14%",902
