"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","7/7","5",0,"1","48,9","29%","29%",47
"VYKLANTICE I.","7/7","0",5,"2","36,1","14%","0%",901
"VYKLANTICE II.","6/7","0",3,"3","55,7","17%","17%",902
