"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PAVEL KRONUS, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","51","0%","0%",801
"MILADA VOSÁTKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","100%","0%",802
"ALENA KŘÍŽKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","27","100%","0%",803
"LUKÁŠ VOSÁTKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",804
"LADISLAV TUČEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",805
"JAROMÍR ZVÁRA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","0%","0%",806
"BLANKA RATAJOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","38","100%","0%",807
"PAVEL PROKOP, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",808
"MILOSLAV ZAPLETAL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","72","0%","0%",809
"PAVLA TUMA ŠEMBEROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","60","100%","0%",810
"MARIE KMOCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","62","100%","0%",811
