"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO BAČALKY A LIČNO","9/7","7",1,"3","54,8","67%","22%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE BAČALKY A LIČNA","4/7","0",1,"3","38,8","25%","50%",902
