"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","1/7","0",1,"0","54","0%","0%",7
"TRUHLÁŘ JIŘÍ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","62","0%","0%",801
"JOSEF SLAVÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","68","0%","0%",802
"JIŘÍ KOVAŘÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","0%","0%",803
"JOSEF ŠVENĚK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",804
"KAREL JANATA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","0%","0%",805
"JIŘÍ POPEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",806
"JIŘÍ ŠINDLER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","23","0%","0%",807
"STANISLAV CENDELÍN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","67","0%","0%",808
"MILOSLAV PAJER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","52","0%","0%",809
