"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ KOTEN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",801
"PETRA PRAŽÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","100%","100%",802
"LADISLAV VRZÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","0%","0%",803
"KVĚTA MOŠNOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","100%","100%",804
"JAROSLAV POSPÍŠIL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","0%","0%",805
"MILAN PODOBA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",806
"PAVEL NEDVĚD, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",807
"JAN KOUBEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","31","0%","0%",808
"MICHAL SCHOULA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","0%","0%",809
"JOSEF SVOBODA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","42","0%","0%",810
"JOZEF MICHALÍČEK-GRÍGEĽ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","64","0%","0%",811
