"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VÍTĚZSLAV PEČINKA","1/7","0",1,"0","47","0%","0%",801
"RADEK STEJSKAL","1/7","0",1,"0","36","0%","0%",802
"ZLATA JOŠTOVÁ","1/7","0",1,"0","55","100%","0%",803
"MONIKA PRAŽÁKOVÁ","1/7","0",0,"0","31","100%","0%",804
"LIBUŠE KOŽÍŠKOVÁ","1/7","0",1,"0","43","100%","0%",805
"LEOŠ MÁLEK","1/7","0",1,"0","32","0%","0%",806
"JAROSLAV MÁDLO ST.","1/7","0",0,"0","57","0%","0%",807
"JAROSLAV MÁDLO ML.","1/7","0",0,"0","33","0%","0%",808
"JAN PRAŽÁK","1/7","0",0,"0","33","0%","0%",809
"VLADIMÍR KLOUZEK","1/7","0",0,"0","36","0%","0%",810
