"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"BŘEZSKÉ SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","7/7","47,3","57%","29%","7",0,901
