"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PAVEL KOCH, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","31","0%","0%",801
"PAVEL KUTIŠ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","53","0%","0%",802
"JIŘÍ KUTIŠ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","0%","0%",803
"MIROSLAV ČAPEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","57","0%","0%",804
"STANISLAV DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","46","0%","0%",805
"PAVEL ČAPEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","0%","0%",806
"JIŘÍ VELETA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","0%","100%",807
"ILONA ŽATEČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","34","100%","0%",808
"JAROSLAV ZADINA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","44","0%","0%",809
"JIŘÍ KARAFIÁT, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","66","0%","0%",810
"JIŘINA ČEPELÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","47","100%","0%",811
"LUBOMÍR VÁPENÍK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",812
"JIŘÍ DOUBEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","52","0%","0%",813
"FRANTIŠEK URBAN, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","0%","0%",814
"ROMAN ŠIMEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","0%","0%",815
