"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MGR. JAN BALCAR, PH.D. NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","39","0%","100%",801
"PETR BEJR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","34","0%","0%",802
"JAROSLAV TOMEŠ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","61","0%","0%",803
"MILOSLAV HEJNA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","53","0%","0%",804
"PAVEL KAŠPAR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",805
"ALEŠ KOSINA, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","53","0%","0%",806
"ING. JIŘÍ KUBASA, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","37","0%","100%",807
"MARIE KULDOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","61","100%","0%",808
"JAROSLAV PICH, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","51","0%","0%",809
"BC. JAROSLAV PICH, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","25","0%","100%",810
"MARIE PICHOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","46","100%","0%",811
"MARTIN SOUČEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","0%","0%",812
"IVO TEICHMAN, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","49","0%","0%",813
"MICHAL SOUČEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","0%","0%",814
"MICHAL ZVARA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","24","0%","0%",815
