"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ KANDIDÁTŮ PRO ROZVOJ OBCE","15/15","0",10,"5","46,7","20%","47%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","15/15","0",10,"5","46,7","20%","20%",902
