"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"EVA CHYTKOVÁ","1/7","0",0,"0","57","100%","0%",801
"LIBOR HERODEK","1/7","0",0,"0","38","0%","0%",802
"ING. PAVEL KŘEČEK","1/7","0",1,"0","54","0%","100%",803
"ING. DALIBOR HÚSKA, PH.D.","1/7","0",0,"0","30","0%","100%",804
"JANA ŘEZÁČOVÁ","1/7","0",0,"0","53","100%","0%",805
"MILAN MIČKA","1/7","0",0,"0","54","0%","0%",806
"VÁCLAV SOUKOP","1/7","0",1,"0","61","0%","0%",807
"PAVEL BLAŽEK","1/7","0",1,"0","48","0%","0%",808
"STANISLAV ROUS","1/7","0",0,"0","27","0%","0%",809
"ROSTISLAV PĚNČÍK","1/7","0",0,"0","44","0%","0%",810
"ING. JOSEF CHYTKA","1/7","0",0,"0","63","0%","100%",811
"MIROSLAV CHYTKA","1/7","0",0,"0","24","0%","0%",812
"MIROSLAV JANSA","1/7","0",0,"0","41","0%","0%",813
"JIŘÍ KOŠŤÁL","1/7","0",1,"0","43","0%","0%",814
"JAN CHYTKA","1/7","0",0,"0","57","0%","0%",815
"KAREL BRYM","1/7","0",1,"0","28","0%","0%",816
"ING. MARIE ČAPKOVÁ","1/7","0",1,"0","60","100%","100%",817
