"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HANA ŘEZNÍČKOVÁ","1/7","1",0,"0","57","100%","0%",801
"KATEŘINA LINHARTOVÁ","1/7","1",0,"0","37","100%","0%",802
"JOSEF LINHART","1/7","1",0,"0","50","0%","0%",803
"MILOŠ PETÍŘ","1/7","0",0,"0","48","0%","100%",804
"MARKETA LUKÁŠOVÁ","1/7","0",1,"0","43","100%","0%",805
"ING. ZDENĚK PŘÁDA","1/7","0",0,"0","60","0%","100%",806
"MIROSLAV VOBECKÝ","1/7","1",0,"0","54","0%","0%",807
"VLADIMÍRA PŘIKRYLOVÁ","1/7","0",0,"0","43","100%","0%",808
"ROMAN PŘIKRYL","1/7","0",0,"0","46","0%","0%",809
"VLADIMÍR NEJEPSA","1/7","0",0,"0","68","0%","0%",810
"JANA RÁBLOVÁ","1/7","1",0,"0","50","100%","0%",811
"LENKA SLÁDKOVÁ","1/7","0",0,"0","47","100%","0%",812
"STANISLAV HUML","1/7","1",0,"0","48","0%","0%",813
"JUDR. LABUŤ MILOSLAV","1/7","0",0,"0","66","0%","100%",814
