"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ PRO ROZVOJ OBCE OSEK","11/11","8",0,"2","53,8","18%","36%",901
"OSECKÉ SDRUŽENÍ PŘÁTEL SPORTU","11/11","0",8,"3","45,1","18%","36%",902
