"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HELENA HUSÁKOVÁ","1/9","0",0,"0","31","100%","0%",801
"MIROSLAV ŠÍPEK","1/9","0",1,"0","38","0%","0%",802
"ZUZANA TÝŘOVÁ","1/9","0",0,"0","31","100%","0%",803
"ZUZANA ŠVIHORIKOVÁ","1/9","0",0,"0","36","100%","0%",804
"JIŘÍ DIBELKA","1/9","0",0,"0","51","0%","0%",805
"ROMAN JENÍČEK","1/9","0",0,"0","40","0%","0%",806
"JAROMÍR JUŘÍČEK","1/9","0",0,"0","57","0%","0%",807
"JOSEF ZAJÍČEK","1/9","0",0,"0","61","0%","0%",808
"LADISLAV VOLRÁB","1/9","0",1,"0","49","0%","0%",809
"LENKA ŠTRAUCHOVÁ","1/9","0",1,"0","59","100%","0%",810
"JOZEF PUTKO","1/9","0",1,"0","54","0%","0%",811
"MONIKA GEWITSCHEROVÁ","1/9","0",1,"0","46","100%","0%",812
"ZUZANA LANGOVÁ","1/9","0",1,"0","26","100%","100%",813
"VLASTIMIL ONDRA","1/9","0",1,"0","43","0%","0%",814
"JOSEF FOŘT","1/9","0",0,"0","56","0%","0%",815
"ŠTĚPÁNKA NÁDLEROVÁ","1/9","0",0,"0","38","100%","100%",816
"PETR KRAUS","1/9","0",0,"0","42","0%","0%",817
"RENÉ TÝŘ","1/9","0",0,"0","35","0%","0%",818
"JITKA POPELKOVÁ","1/9","0",0,"0","41","100%","0%",819
