"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"EVA LOSKOTOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","38","100%","0%",801
"FRANTIŠEK DRAHOŠ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","54","0%","0%",802
"FRANTIŠEK ŠPLÍCHAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","54","0%","0%",803
"FRANTIŠEK ZAVORAL, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","59","0%","0%",804
"HELENA OBROVSKÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","52","100%","0%",805
"ING. MILAN TŘASÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","36","0%","100%",806
"JIŘÍ HLEDÍK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","35","0%","0%",807
"JIŘÍ TALACKO, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",808
"JOSEF MAREŠ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","33","0%","0%",809
"LUKÁŠ HLEDÍK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","34","0%","0%",810
"PAVEL ZEMAN, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","60","0%","0%",811
"PETR NEŠETŘIL, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","35","0%","0%",812
"PETR NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","39","0%","0%",813
"VÁCLAV NEKVINDA, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","43","0%","0%",814
"VÁCLAV PULDA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","20","0%","0%",815
"ZDENĚK ROUHA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","63","0%","0%",816
