"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","27/27","2",0,"16","61,3","41%","22%",47
"OBČANSKÁ DEMOKRATICKÁ STRANA","27/27","14",0,"8","46,6","19%","56%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","27/27","6",1,"6","48,6","48%","56%",7
"TOP 09","27/27","1",0,"21","37,7","30%","37%",721
"ANO 2011","27/27","0",6,"21","43,5","33%","41%",768
