"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MICHAL ŘÍŠSKÝ","1/9","0",0,"0","33","0%","0%",801
"ING. BC. JAKUB FOUNĚ","1/9","0",1,"0","30","0%","100%",802
"ROMAN ŘÍHA","1/9","0",0,"0","45","0%","0%",803
"PAVEL MAREK","1/9","0",1,"0","30","0%","0%",804
"MARIE ANTONYOVÁ","1/9","0",0,"0","56","100%","0%",805
"OLGA MERTOVÁ","1/9","0",0,"0","47","100%","0%",806
"VÁCLAV KURZ","1/9","0",1,"0","51","0%","0%",807
"VLADIMÍR ČAPEK","1/9","0",0,"0","53","0%","0%",808
"BLANKA POTŮČKOVÁ","1/9","0",0,"0","38","100%","0%",809
"STANISLAV HRUBÝ","1/9","0",0,"0","37","0%","0%",810
"PETR MAJER","1/9","0",1,"0","37","0%","0%",811
"JIŘÍ ČADEK","1/9","0",1,"0","38","0%","0%",812
"ALEŠ AUGUSTIN","1/9","0",0,"0","35","0%","0%",813
"MICHAL BĚLE","1/9","0",0,"0","22","0%","0%",814
"MARTINA MERHAUTOVÁ","1/9","0",0,"0","27","100%","0%",815
"OLDŘICH MERTA","1/9","0",0,"0","48","0%","0%",816
"VÁCLAV SLEZÁK","1/9","0",0,"0","34","0%","0%",817
"BC. LUDMILA HRUBÁ","1/9","0",0,"0","25","100%","100%",818
