"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANÉ PRO ROZVOJ MANĚTÍNSKA","13/13","7",2,"2","44,4","15%","54%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ZA NAŠE MANĚTÍNSKO","13/13","0",3,"10","34,8","31%","69%",902
"MLADÍ PRO MANĚTÍNSKO","13/13","0",9,"4","35","15%","15%",903
