"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","7/7","5",0,"2","52,1","43%","0%",53
"OBČANÉ ZA VÝSTAVBU OBCE S PODPOROU TOP 09","7/7","0",1,"6","37,6","29%","29%",721
"""PRO NAŠI OBEC""","5/7","0",3,"2","46,2","40%","0%",901
