"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BARBORA BUDSKÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","22","100%","0%",801
"LUCIE BLAHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","0%",802
"JANA KUBÍČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","100%","0%",803
"JAROSLAV SYNEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","64","0%","0%",804
"JIŘÍ SVĚTLÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","65","0%","100%",805
"KAMILA JEVOČINOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","0%",806
"KATEŘINA SUSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","37","100%","0%",807
"MARCELA ČERMÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","74","100%","0%",808
"TOMÁŠ RYCHTA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","37","0%","0%",809
"VLADIMÍR STRNAD, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","49","0%","0%",810
"JOZEF KUČÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","51","0%","0%",811
